SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20220401|G04058114|APCAWS|5|AP ACQUISITION CORP RED WT EXP|0.26
20220401|G041JN106|AEHL|10767|ANTELOPE ENTERPRISE HLDGS LTD |1.34
20220401|G0411R106|APSG|91326|APOLLO STRATEGIC GROWTH CAP SH|9.95
20220401|G0411R114|APSGWS|3065|APOLLO STRATEGIC GROWTH CAP WT|1.37
20220401|G04119106|PFDR|6|PATHFINDER ACQUISITION CORP CL|9.78
20220401|G0412A128|APGBWS|1926|APOLLO STRATEGIC GROWTH CAP II|0.58
20220401|G0509L102|ARTA|1|ARTISAN ACQUISITION CORP CL A |9.87
20220401|G05384204|AHLPRE|712|ASPEN INSURANCE HOLD LIM DEP S|24.76
20220401|G0542S122|ASCAU|150|A SPAC I ACQ CORP USD UNITS CO|10.01
20220401|G0542S130|ASCAW|11|A SPAC I ACQUISITION CORP. WT |0.12
20220401|G0567U101|ARQQ|38675|ARQIT QUANTUM INC COM (CYM)|15.58
20220401|G0602B209|ATIF|47939|ATIF HLDGS LTD USD ORD SHS NEW|3.67
20220401|G0633D125|AUSWS|80|AUSTERLITZ ACQUISITION CORP I |0.55
20220401|G06536117|WAVCWS|20|WAVERLEY CAP ACQUISITION CORP |0.38
20220401|G06536125|WAVCU|119|WAVERLEY CAP ACQ CORP 1 UNIT 1|9.79
20220401|G0682V109|AVAN|110|AVANTI ACQUISITION CORP CL A|9.86
20220401|G0692U109|AXS|1|AXIS CAPITAL HOLDINGS LTD|60.47
20220401|G0698L103|AURC|2|AURORA ACQUISITION CORP CL A (|9.86
20220401|G0698L129|AURCW|100|AURORA ACQUISITION CORP WT EXP|0.46
20220401|G06984101|ATAKU|85|AURORA TECHNOLOGY ACQ CORP UNI|10.07
20220401|G06984127|ATAKW|15900|AURORA TECHNOLOGY ACQUISITION |0.08
20220401|G06984135|ATAKR|76|AURORA TECHNOLOGY ACQUISITION |0.15
20220401|G0703K108|AXAC|130|AXIOS SUSTAINABLE GROWTH ACQUI|9.97
20220401|G0703K116|AXACWS|15710|AXIOS SUSTAINABLE GROWTH ACQUI|0.14
20220401|G0703K124|AXACRT|20544|AXIOS SUSTAINABLE GROWTH ACQUI|0.15
20220401|G07247102|AHPA|440|AVISTA PUB ACQUISITION CORP II|10.12
20220401|G0750C108|AXTA|466|AXALTA COATING SYS LTD COM SHS|24.58
20220401|G0751N103|AY|57|ATLANTICA SUSTAINABLE INFRASTR|35.07
20220401|G0772R208|NTB|371|BANK OF NT BUTTERFIELD & SON|35.88
20220401|G0888J124|BFACWS|161|BATTERY FUTURE ACQUISITION COR|0.27
20220401|G08908108|BAOS|751|BAOSHENG MEDIA GROUP HLDGS LTD|0.57
20220401|G1R25Q105|BYTS|1|BYTE ACQUISITION CORP|9.77
20220401|G1R25Q121|BYTSU|44|BYTE ACQUISITION CORP UNIT 1 C|9.82
20220401|G1117K114|BIOX|1491|BIOCERES CROP SOLUTIONS CORP. |13.62
20220401|G1125A108|BIOT|1247|BIOTECH ACQUISITION CO USD CL |9.85
20220401|G11537126|BSAQU|384|BLACK SPADE ACQUISITION CO UNI|9.80
20220401|G11728113|BLEUW|345|BLEUACACIA LTD WT EXP (CYM)|0.34
20220401|G11728121|BLEUU|429|BLEUACACIA LTD UNIT 1 CL A SHS|10.01
20220401|G11728139|BLEUR|81|BLEUACACIA LTD RT (CYM)|0.15
20220401|G1195N105|BOAC|43|BLUESCAPE OPPORTUNITIES ACQUIS|9.86
20220401|G1195R130|BSGAR|87|BLUE SAFARI GROUP ACQUISITION |0.48
20220401|G1263E102|BWAQ|1700|BLUE WORLD ACQUISITION CORP US|9.88
20220401|G1263E110|BWAQR|280|BLUE WORLD ACQUISITION CORP US|0.16
20220401|G1263E136|BWAQW|1700|BLUE WORLD ACQUISITION CORP US|0.10
20220401|G1329V106|BHAT|45674|BLUE HAT INTERACTIVE ENTMT TEC|0.49
20220401|G1330M103|BWC|70230|BLUE WHALE ACQUISITION CORP I |9.70
20220401|G1355U113|BTWN|3551|BRIDGETOWN HLDGS LTD CL A SHS |9.86
20220401|G1466B103|BRQS|5599656|BORQS TECHNOLOGIES INC SHS (VG|0.22
20220401|G1466B111|BRQSW|11564|BORQS TECHNOLOGIES INC WT PUR |0.02
20220401|G16234109|BBU|125533|BROOKFIELD BUSINESS PARTNERS L|30.72
20220401|G1624R107|BPYPM|524|BROOKFIELD PPTY PFD LP UNIT LT|22.50
20220401|G16249156|BPYPO|15|BROOKFIELD PPTY PART P|20.56
20220401|G16249164|BPYPN|599|BROOKFIELD PPTY PARTNERS L P C|21.08
20220401|G16252101|BIP|448|BROOKFIELD INFRASTRUCTURE PART|66.23
20220401|G16258108|BEP|13623|BROOKFIELD RENEWABLE PARTNERS |41.07
20220401|G16258231|BEPPRA|344|BROOKFIELD RENEWABLE PARTNERS |22.66
20220401|G1643W129|BRLIW|958|BRILLIANT ACQUISITION CORP WT |0.14
20220401|G16962105|BG|19|BUNGE LIMITED|110.81
20220401|G1745A108|CCTS|26|CACTUS ACQUISITION CORP. 1 LTD|9.95
20220401|G1745A116|CCTSU|99|CACTUS ACQ 1 LTD US UT CON 1|10.09
20220401|G1757E113|CMCL|1772|CALEDONIA MNG CORP PLC SHS NEW|15.21
20220401|G17766109|CMBM|334|CAMBIUM NETWORKS CORP SHS (CYM|23.64
20220401|G17977110|BUR|500|BURFORD CAPITAL LIMITED, ST PE|9.19
20220401|G1890L107|CPRI|469|CAPRI HLDGS LTD SHS (VGB)|51.39
20220401|G1992N100|PRPC|700|CC NEUBERGER PRIN HLDGS III CL|9.86
20220401|G1992N126|PRPCWS|21|CC NEUBERGER PRIN HLDGS III WT|0.62
20220401|G1995D109|CITE|5000|CARTICA ACQUISITION CORP CL A |9.99
20220401|G2007L105|CZOO|26640|CAZOO GROUP LTD CL A (CYM)|2.76
20220401|G2058L111|CLAYW|346|CHAVANT CAP ACQUISITION CORP R|0.20
20220401|G2061X102|CBRG|9649|CHAIN BRDG I CL A ORD SHS (CYM|9.94
20220401|G2061X110|CBRGW|926|CHAIN BRDG I RED WT EXP (CYM) |0.36
20220401|G2110U109|CHNR|5|CHINA NATURAL RESOURCES, INC|0.95
20220401|G21307106|CINT|75|CI&T INC COM CL A (CYM)|16.02
20220401|G21621100|BTOG|3421|CHINA XIANGTAI FOOD CO LTD ORD|1.10
20220401|G21810109|CLVT|3711|CLARIVATE PLC|16.76
20220401|G21810208|CLVTPRA|126|CLARIVATE PLC PFD CONV SER A(J|67.87
20220401|G2263T115|MITAU|267|COLISEUM ACQUISITION CORP UNIT|9.82
20220401|G2284B127|CLAAU|46|COLONNADE ACQUISITION CORP II |9.82
20220401|G2365L101|CSLM|600|CONSILIUM ACQUISITION CORP I L|9.82
20220401|G23773107|CWCO|1812|CONSOLIDATED WATER CO., INC.|11.06
20220401|G25457105|CRDO|38927|CREDO TECHNOLOGY GROUP HLDG LT|15.23
20220401|G2554Y112|COVAU|447|COVA ACQUISITION CORP UNIT 1 C|9.87
20220401|G25839104|CCEP|2547|COCA-COLA EUROPACIFIC PARTNERS|48.61
20220401|G26507114|CRECW|620|CRESCERA CAP ACQUISITION CORP |0.34
20220401|G26507122|CRECU|300|CRESCERA CAP ACQ.CORP UNIT 1 C|10.04
20220401|G26735103|WNNR|39|ANDRETTI ACQUISITION CORP ORD |9.97
20220401|G26735111|WNNRU|63|ANDRETTI ACQ.CORP UNIT 1 ORD S|10.05
20220401|G26735129|WNNRWS|3342|ANDRETTI ACQUISITION CORP WT E|0.20
20220401|G2717B108|CWK|20|CUSHMAN & WAKEFIELD PLC SH (GB|20.51
20220401|G2788T103|DOGZ|25882|DOGNESS INTL CORP CL A COM (VG|6.01
20220401|G28553108|DSAC|73|DUDDELL STR ACQUISITION CORP|9.93
20220401|G28923103|DSEY|280|DIVERSEY HLDGS LTD ORD SHS (CY|7.57
20220401|G29183103|ETN|6|EATON CORP PLC (IRL)|151.76
20220401|G2955B109|EJFA|10115|EJF ACQUISITION CORP CL A COM |9.86
20220401|G3R19A104|FTEV|1|FINTECH EVOLUTION ACQUISITION |9.80
20220401|G3R19A112|FTEVU|114|FINTECH EVOLUTION ACQUI CORP U|9.87
20220401|G3R239101|GAMB|163|GAMBLING COM GROUP LTD ORD NPV|8.87
20220401|G3R25D118|HTOO|1345|FUSION FUEL GREEN LTD SHS CL A|8.67
20220401|G3R33A106|EBON|13072|EBANG INTL HLDGS INC|1.16
20220401|G3R95N111|ESACW|209|ESGEN ACQ.CORP RED WT EXP (CYM|0.25
20220401|G3033X105|HORI|500|EMERGING MKTS HORIZON CORP CL |9.86
20220401|G3041W115|EDNCW|661|ENDURANCE ACQUISITION CORP WT |0.25
20220401|G30449113|ENCPU|1|ENERGEM CORP UNIT (CYM)|10.10
20220401|G3104J100|EEIQ|1046|ELITE ED GROUP INTL LTD USD CO|2.20
20220401|G31067112|SCOAW|242|SCION TECH GROWTH I WT EXP 11/|0.27
20220401|G31070116|SCOBW|469|SCION TECH GROWTH II WT EXP 01|0.30
20220401|G3137C114|ENTFW|2750|ENTERPRISE 4.0 TECHNOLOGY ACQ.|0.35
20220401|G3156P103|ASA|2158|ASA GOLD AND PRECIOUS METALS L|22.41
20220401|G3167F110|EBACU|71|EUROPEAN BIOTECH ACQ CORP UNIT|9.77
20220401|G3195H120|ESMU|45|ESM ACQUISITION CORP UNIT 1 CL|9.90
20220401|G3198U102|ESNT|134|ESSENT GROUP LTD COM SHS (BMU)|41.21
20220401|G3218G125|EVEU|1|EVE MOBILITY ACQ CORP USD UNIT|10.01
20220401|G3312L103|FPAC|1815|FAR PEAK ACQUISITION CORP CL A|9.94
20220401|G3312L111|FPACWS|826|FAR PEAK ACQUISITION CORP WT E|1.63
20220401|G33277107|FAMI|281159|FARMMI INC ORDINARY SHARES (CY|0.15
20220401|G3400W110|FATPW|100|FAT PROJS ACQ.CORP WT EXP (CYM|0.17
20220401|G3421J106|FERG|157|FERGUSON PLC NEW (JERSEY, C.I.|134.12
20220401|G35006108|ALAC|49|ALBERTON ACQCORP USD ORD SHS|12.05
20220401|G35006124|ALACW|892|ALBERTON ACQUISITION CORP WT 0|0.26
20220401|G35947202|FLNG|14379|FLEX LNG LTD SHS NEW|28.52
20220401|G3619H102|FRBN|26|FORBION EUROPEAN ACQUISITION C|9.97
20220401|G3619H110|FRBNW|2500|FORBION EUROPEAN ACQUISITION C|0.40
20220401|G3661E114|FOUNW|1134|FOUNDER SPAC RED WT EXP (CYM)0|0.43
20220401|G36738105|FDP|73|FRESH DEL MONTE PRODUCE(ORD)|25.91
20220401|G36816109|FICV|299800|FRONTIER INVT CORP ORD SHS CL |9.70
20220401|G3682E192|FRO|1735|FRONTLINE LTD (BMU)|8.80
20220401|G36826108|FRON|2896|FRONTIER ACQUISITION CORP CL A|9.80
20220401|G3728V109|GAN|794|GAN LTD SHS|4.82
20220401|G3728Y111|HERAW|1059|FTAC HERA ACQUISITION CORP WT |0.44
20220401|G3788R105|ESGC|20478|EROS STX GLOBAL CORPORATION(IM|2.79
20220401|G3855L106|GHRS|821|GH RESH PLC SHS (IRL)|18.29
20220401|G39108108|GTES|472|GATES INDL CORP PLC SHS (GBR) |15.06
20220401|G3932F106|SDH|21271|GLOBAL INTERNET OF PEOPLE INC |1.89
20220401|G3934J106|GSAQ|1|GLOBAL SYNERGY ACQUISITION COR|9.94
20220401|G3934K111|GLSPW|681|GLOBAL SPAC PARTNERS CO USD RE|0.35
20220401|G3934P128|GPACW|4099|GLOBAL PARTNER ACQUISITION COR|0.39
20220401|G39387108|GFS|269|GLOBALFOUNDRIES INC SHS (CYM) |62.42
20220401|G39462208|GMVD|99|G MED INNOVATIONS HLDGS LTD SH|1.27
20220401|G39637205|GOGL|202870|GOLDEN OCEAN GROUP LTD SHS NEW|12.38
20220401|G3970D138|GBRGR|8|GOLDENBRIDGE ACQUISITION LTD U|0.17
20220401|G39714129|HHLAWS|595|HH&L ACQUISITION CO WT EXP (CY|0.25
20220401|G4028H105|GPCO|334|GOLDEN PATH ACQUISITION CORP U|10.07
20220401|G40705108|GDLC|1180|GRAYSCALE DIGITAL LARGE CAP FD|22.01
20220401|G4124C109|GRAB|1570344|GRAB HLDGS LTD CL A ORD (CYM) |3.50
20220401|G41522122|GFGDU|5|GROW GOOD ACQ.CP.UT 1 CL A ORD|9.93
20220401|G41522130|GFGDR|550|GROWTH GOOD ACQUISITION CORP R|0.17
20220401|G4236L112|GFAI|286283|GUARDFORCE AI CO. LTD SHS NEW |1.54
20220401|G4236L120|GFAIW|1636|GUARDFORCE AI CO. LTD USD WTS |0.37
20220401|G4412G101|HLF|41|HERBALIFE NUTRITION LTD|30.36
20220401|G4444C102|HLXA|9406|HELIX ACQUISITION CORP CL A SH|11.10
20220401|G44690108|HTPA|1300|HIGHLAND TRANSCEND PARTNERS I |9.83
20220401|G44690124|HTPAWS|4233|HIGHLAND TRANSCEND PARTNERS I |0.31
20220401|G4474Y214|JHG|73236|HENDERSON GROUP PLC ORD SHS (J|35.02
20220401|G46044106|HZON|2245|HORIZON ACQUISITION CORP II|9.91
20220401|G46044122|HZONU|41|HORIZON ACQ CORP II|10.14
20220401|G46188101|HZNP|1476|HORIZON THERAPEUTICS PUB LTD C|105.21
20220401|G4645C117|HUSN|629|HUDSON CAP INC ORD SHS NEW (VG|1.93
20220401|G4645E105|HUDI|1323|HUADI INTL GROUP CO LTD USD OR|22.67
20220401|G46843101|IBER|10|IBERE PHARMACEUTICALS CL A SHS|9.81
20220401|G4690M101|IBEX|500|IBEX LTD SHS|15.94
20220401|G4740B105|ICHR|196|ICHOR HLDGS LTD SHS (CYM)|35.62
20220401|G4760X102|INDO|29900|INDONESIA ENERGY CORP LTD USD |22.64
20220401|G4761A119|ACQRU|20|INDEPENDENCE HLDGS CORP USD UN|9.94
20220401|G47862126|IFINWS|696|INFINT ACQUISITION CORP WT EXP|0.17
20220401|G47874105|IPAXU|7699|INFLECTION PT ACQ CORP UNIT 1 |10.32
20220401|G47874121|IPAX|137|INFLECTION PT ACQUISITION CORP|9.67
20220401|G48028115|NFNTU|71|INFINITE ACQUISITION CORP UNIT|10.03
20220401|G4809J106|IGIC|1841|INTERNATIONAL GEN INS HLDGS LT|7.72
20220401|G4809M117|IOACU|145|INNOVATIVE INTL ACQUIS CORP UN|10.07
20220401|G4828B100|WEL|18465|INTEGRATED WELLNESS ACQ.CORP U|9.97
20220401|G4828B118|WELWS|6390|INTEGRATED WELLNESS ACQ.CORP U|0.36
20220401|G4863A108|IGT|14|INTERNATIONAL GAME TECHNOLOGY |24.68
20220401|G49773115|ITQRW|579|ITIQUIRA ACQUISITION CORP WT E|0.35
20220401|G4989X107|JCICU|60|JACK CREEK INVT CORP UNIT 1 CO|9.88
20220401|G5S70A104|OPA|100|MAGNUM OPUS ACQUISITION LTD CL|9.91
20220401|G50752115|JATTU|2|JATT ACQUISITION CORP UNIT 1 C|10.08
20220401|G50871105|JAZZ|327|JAZZ PHARMACEUTICALS PLC COM S|155.67
20220401|G51502105|JCI|31|JOHNSON CTLS INTL PLC SHS (IRL|65.57
20220401|G5194C101|JWEL|2050|JOWELL GLOBAL LTD USD ORD SHS |2.21
20220401|G5223X100|KXIN|52834|KAIXIN AUTO HLDGS SHS (CYM)|1.15
20220401|G5260A104|KYCH|3703|KEYARCH ACQUISITION CORP CL A |9.79
20220401|G5276C102|KIIIW|193|KISMET ACQ THREE CORP USD WTS |0.18
20220401|G5279F102|EZGO|2189|EZGO TECHNOLOGIES LTD USD ORD |1.22
20220401|G53702117|LNFAWS|565|L&F ACQUISITION CORP WT EXP 05|0.31
20220401|G54050102|LAZ|4860|LAZARD LTD|34.50
20220401|G54085124|LEGAU|907|LEAD EDGE GROWTH OPPO LTD UNIT|9.86
20220401|G54157105|LCW|72014|LEARN CW INVT CORP CL A ORD SH|9.86
20220401|G54157113|LCWWS|4019|LEARN CW INVT CORP WT EXP EXP |0.31
20220401|G54157121|LCWU|683|LEARN CW INVT CORP UNIT 1 COM |10.00
20220401|G5463R102|LHC|2079|LEO HLDGS CORP II|9.80
20220401|G5480U120|LBTYK|35743|LIBERTY GLOBAL PLC SHS CL C (U|25.91
20220401|G5494J103|LIN|312|LINDE PLC SHS (IRL)|319.43
20220401|G5509L101|LIVN|1042|LIVANOVA PLC SHS (GBR)|81.83
20220401|G5510R105|LIVB|4879|LIV CAP ACQUISITION CORP II CL|10.30
20220401|G5596W127|WQGAWS|70|WORLD QUANTUM GROWTH ACQ.CORP |0.31
20220401|G5698W116|LXFR|1|LUXFER HOLDINGS PLC SHS (GBR) |16.80
20220401|G5709L109|LMDX|46297|LUMIRADX LTD SHS LTD (CYM)|6.00
20220401|G5753U138|MHPRC|71|MAIDEN HLDGS LTD. PREFERENCE S|11.71
20220401|G5784H106|MANU|673|MANCHESTER UTD PLC NEW|14.47
20220401|G58411102|FINM|119|MARLIN TECHNOLOGY CORP CL A (C|9.82
20220401|G59290109|MDJH|328|MDJM LTD SHS (CYM)|2.10
20220401|G5966G108|MHUA|100|MEIHUA INTL MED TECHNOLOGIES C|9.40
20220401|G6S23K124|MACAW|200|MORINGA ACQ CORP USD WTS TO PU|0.24
20220401|G60405100|MTAL|175|METALS ACQ CORP ORD SHS CL A(C|9.96
20220401|G6055H114|METX|80733|METEN HOLDING GROUP LTD USD OR|0.17
20220401|G6095L109|APTV|12|APTIV PLC SHS (JEY)|119.71
20220401|G6095L117|APTVPRA|1|APTIV PLC MANDATORY PFD CONV S|136.47
20220401|G6096M106|APM|23216|APTORUM GROUP LTD USD CL A ORD|1.67
20220401|G6246M105|MPAC|1481|MODEL PERFORMANCE ACQUISITION |10.12
20220401|G6375R107|NESR|444|NATIONAL ENERGY SVCS REUNITED |8.40
20220401|G63907102|NTP|158|NAM TAI PPTY INC COM SHS (VGB)|6.25
20220401|G6483G100|NEGG|477403|NEWEGG COMM INC USD COM SHS (V|6.32
20220401|G65163100|JOBY|54882|JOBY AVIATION INC (CYM)|6.62
20220401|G65163118|JOBYWS|1972|JOBY AVIATION INC WT EXP (CYM)|1.65
20220401|G6529J100|GDEV|2987|NEXTERS INC ORD SHS (VGB)|6.38
20220401|G6564A105|NOMD|911|NOMAD FOODS LTD ORDINARY SHARE|22.58
20220401|G65773106|NAT|19277|NORDIC AMERICAN TANKERS LTD SH|2.13
20220401|G66721104|NCLH|6196|NORWEGIAN CRUISE LINE HLDGS LT|21.88
20220401|G6683N103|NU|17834|NU HLDGS LTD|7.72
20220401|G6715X111|OACBWS|35|OAKTREE ACQUISITION CORP II|0.65
20220401|G6755Q109|ONYX|105|ONYX ACQ.CO. I USD CL A ORD SH|9.98
20220401|G6755Q125|ONYXU|288|ONYX ACQ CO. I ONE CL A|10.09
20220401|G6780C117|ORIAW|461|ORION BIOTECH OPPORTUNITIES CO|0.37
20220401|G67828205|SEED|2222|ORIGIN AGRITECH LIMITED|8.35
20220401|G6829J107|OCDX|166|ORTHO CLINICAL DIAGNOSTICS HLD|18.66
20220401|G6856M106|OXBR|3108|OXBRIDGE RE HOLDINGS LTD ORD S|5.47
20220401|G6856M114|OXBRW|6352|OXBRIDGE RE HLDGS LTD WTS EXP |0.55
20220401|G6964L107|PSFE|192|PAYSAFE LTD SHS (BMU)|3.39
20220401|G6964L115|PSFEWS|3000|PAYSAFE LTD WT EXP (BMU)|0.52
20220401|G69768102|PGSS|173|PEGASUS DIGITAL MOBILITY ACQUI|9.88
20220401|G69768110|PGSSWS|1610|PEGASUS DIGITAL MOBILITY ACQUI|0.50
20220401|G7S00T104|PNR|37|PENTAIR PLC|54.21
20220401|G7007D110|PCCTW|1382|PERCEPTION CAP CORP II RED WT |0.25
20220401|G7008B113|PDOTU|84|PERIDOT ACQ CORP. II USD UNITS|9.82
20220401|G7154B107|PPGH|16752|POEMA GLOBAL HLDGS CORP CL A (|9.87
20220401|G7158C119|THACW|509|THRIVE ACQ.CORP USD RED WTS (C|0.25
20220401|G7185D106|PFTA|203|PORTAGE FINTECH ACQUISITION CO|9.81
20220401|G7258M108|PGRU|8011|PROPERTYGURU GROUP LTD ORD SHS|6.90
20220401|G7282L126|PAQCW|698|PROVIDENT ACQUISITION CORP WT |0.42
20220401|G7308P127|PHYTWS|3500|PYROPHYTE ACQUISITION CORP WT |0.45
20220401|G73268107|QTNT|753|QUOTIENT LIMITED ORDINARY SHAR|1.20
20220401|G7415M124|RCON|16166|RECON TECHNOLOGY, LTD. CLASS A|1.08
20220401|G7417R113|RBACWS|2800|REDBALL ACQUISITION CORP WT EX|0.85
20220401|G7487R100|RGC|1|REGENCELL BIOSCIENCE HLDGS LTD|21.40
20220401|G75271109|RETO|44957|RETO ECO-SOLUTIONS INC USD COM|1.15
20220401|G7552B105|LEAP|1|RIBBIT LEAP LTD ORD SHS CL A|9.87
20220401|G7552B113|LEAPWS|1632|RIBBIT LEAP LTD WT EXP|0.51
20220401|G75529100|RONI|2651|RICE ACQUISITION CORP II ORD S|9.86
20220401|G75529126|RONIWS|4207|RICE ACQUISITION CORP II WT EX|0.62
20220401|G76088106|RMGC|67|RMG ACQUISITION CORP III ORD S|9.80
20220401|G7614L109|RKLY|10085|ROCKLEY PHOTONICS HLDGS LTD SH|4.03
20220401|G7614L117|RKLYWS|511|ROCKLEY PHOTONICS HLDGS LTD WT|0.85
20220401|G7823S101|SATL|24216|SATELLOGIC INC. USD CL A ORD S|8.26
20220401|G7864D112|SJ|380|SCIENJOY HOLDING CORPORATION C|4.49
20220401|G79407105|SCRM|2151|SCREAMING EAGLE ACQUISITION CO|9.73
20220401|G79448117|SCVXW|300|SCVX CORP WT EXP 01/24/25 (CYM|0.20
20220401|G79471127|SEDAWS|303|SDCL EDGE ACQUISITION CORP WT |0.33
20220401|G7997W102|W102REORGPAY|114|SEADRILL 2021 LTD COM KB/JC|1.00
20220401|G8T10C114|TIOAW|300|TIO TECH A RED WT EXP 04/12/28|0.32
20220401|G8T90F110|STREU|114|SUPERNOVA PARTNERS ACQ CO III,|9.78
20220401|G8028L131|LGSTW|98|SEMPER PARATUS ACQUISITION COR|0.27
20220401|G80475109|SQZZF|156689|SERICA ENERGY PLC (UK)|5.30
20220401|G8062B106|SNTG|549|SENTAGE HLDGS INC.|1.07
20220401|G81355128|SLCRW|3480|SILVER CREST ACQ CORP WT EXP 3|0.45
20220401|G8136V120|SLVRU|768|SILVERSPAC INC UNIT 1 CL A & 1|9.83
20220401|G8192H106|SPNT|269|SIRIUSPOINT LTD COM SHS (BMU) |7.48
20220401|G8201H105|SPKB|104|SILVER SPIKE ACQUISITION CORP |9.79
20220401|G8201H113|SPKBW|1|SILVER SPIKE ACQ CORP II CORP |0.31
20220401|G8251L105|IPOF|542|SOCIAL CAP HEDOSOPHIA HLDGS CO|10.10
20220401|G8251L113|IPOFWS|142|SOCIAL CAP HEDOSOPHIA HLDGS CO|1.23
20220401|G8251L121|IPOFU|1|SOCIAL CAP HEDOSOPHIA HLDGS CO|10.39
20220401|G8253U103|DNAB|73|SOCIAL CAP SUVRETTA HLDGS CORP|9.75
20220401|G8253W109|DNAC|82|SOCIAL CAP SUVRETTA HLDGS CORP|9.88
20220401|G8372A103|AKIC|61|SPORTS VENTURES ACQUISITION CO|9.89
20220401|G8377A108|SV|170869|SPRING VY ACQUISITION CORP CLA|10.47
20220401|G8377A124|SVSVW|19649|SPRING VY ACQUISITION CORP WT |2.01
20220401|G85094129|APACW|100|STONEBRIDGE ACQUISITION CORP W|0.32
20220401|G8588X103|SGHC|563|SUPER GROUP SGHC LTD COM|10.71
20220401|G8588X111|SGHCWS|295|SUPER GROUP SGHC LTD WT EXP|2.88
20220401|G8601L102|SVFA|1350|SVF INVT CORP CLASS A (CYM)|9.80
20220401|G8601N108|SVFC|13|SVF INVT CORP 3 CLASS A (CYM) |9.91
20220401|G86302109|SWVL|23512|SWVL HLDGS CORP COM CL A (VGB)|1.00
20220401|G86302117|SWVLW|5487|SWVL HLDGS CORP WT EXP (VGB)|1.00
20220401|G8656T117|TLGYU|2|TLGY ACQ.CORP UNIT 1 ORD SHS C|10.05
20220401|G86659102|TLOFF|294112|TALON METALS CORP (VIRGIN ISLA|0.67
20220401|G8675X123|TANH|1192|TANTECH HLDGS LTD COM SHS NEW |0.48
20220401|G87119114|TETEW|100|TECHNOLOGY & TELECOMMUNICATION|0.17
20220401|G88672129|TINVU|45|TIGA ACQUISITION CORP UNIT 1 C|10.41
20220401|G8884K102|TIRX|13073|TIAN RUIXIANG HLDGS LTD USD CL|1.04
20220401|G88912103|TLSA|5776|TIZIANA LIFE SCIENCES LTD (BMU|1.05
20220401|G88935120|USCTW|779|TKB CRITICAL TECHNOLOGIES 1 WT|0.35
20220401|G89479102|TRMD|6397|TORM PLC SHS CL A|8.86
20220401|G89826104|YTPG|140|TPG PACE BEN II CORP CL A (CYM|9.82
20220401|G8990D117|TPGYWS|2735|TPG PACE BEN FIN CORP WT EXP 1|0.64
20220401|G9074V106|TRIS|355|TRISTAR ACQUISITION I CORP CL |9.86
20220401|G9074V114|TRISWS|307|TRISTAR ACQUISITION I CORP RED|0.40
20220401|G9078F107|TRTN|1|TRITON INTL LTD CL A (BMU)|70.18
20220401|G9078F149|TRTNPRC|506|TRITON INTL LTD CUM RED PERP P|26.26
20220401|G9078F206|TRTNPRD|1247|TRITON INTL LTD PERP PREF SHAR|26.64
