SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20220301|G0698L111|AURCU|1|AURORA ACQUISITION CORP UNIT 1|9.91
20220301|G07031100|BBLN|85865|BABYLON HLDGS LTD CL A SHS (JE|4.83
20220301|G07247128|AHPAW|148|AVISTA PUB ACQUISITION CORP II|0.41
20220301|G0750C108|AXTA|950|AXALTA COATING SYS LTD COM SHS|27.04
20220301|G0751N103|AY|101920|ATLANTICA SUSTAINABLE INFRASTR|33.75
20220301|G0772R208|NTB|4195|BANK OF NT BUTTERFIELD & SON|38.40
20220301|G08908108|BAOS|8512|BAOSHENG MEDIA GROUP HLDGS LTD|0.67
20220301|G10830100|BYSI|835|BEYONDSPRING INC ORD SHS (CYM)|2.41
20220301|G11217125|BIOSW|190|BIOPLUS ACQUISITION CORP WT EX|0.26
20220301|G1125A116|BIOTW|654|BIOTECH ACQUISITION CO USD RED|0.25
20220301|G1144A105|BTBT|24806|BIT DIGITAL, INC. ORDINARY SHA|3.93
20220301|G11765123|BCSAU|4015|BLOCKCHAIN COINVESTORS ACQ COR|10.08
20220301|G1195N113|BOACWS|1175|BLUESCAPE OPPORTUNITI ACQUISI |0.36
20220301|G1195R130|BSGAR|889|BLUE SAFARI GROUP ACQUISITION |0.51
20220301|G1329V106|BHAT|83217|BLUE HAT INTERACTIVE ENTMT TEC|0.31
20220301|G1330L105|BOCN|1016|BLUE OCEAN ACQUISITION CORP CL|9.82
20220301|G1355U113|BTWN|576|BRIDGETOWN HLDGS LTD CL A SHS |9.83
20220301|G1355U121|BTWNW|1492|BRIDGETOWN HLDGS LTD USD RED W|0.50
20220301|G1355V103|BTNB|1|BRIDGETOWN 2 HLDGS LTD USD CL |9.97
20220301|G1466B103|BRQS|426|BORQS TECHNOLOGIES INC SHS (VG|0.30
20220301|G1466R173|BORR|20853|BORR DRILLING LTD SHS NEW DEC |2.10
20220301|G1611B115|BROGW|1357|BROOGE HLDGS LTD WT EXP 12/20/|0.42
20220301|G16169107|BAMR|500|BROOKFIELD ASSET MGMT REINS PR|55.30
20220301|G1624R107|BPYPM|3351|BROOKFIELD PPTY PFD LP UNIT LT|23.81
20220301|G16249149|BPYPP|597|BROOKFIELD PPTY PARTNERS LP PF|23.75
20220301|G16249156|BPYPO|85|BROOKFIELD PPTY PART P|22.84
20220301|G16252101|BIP|432|BROOKFIELD INFRASTRUCTURE PART|59.31
20220301|G16258108|BEP|3533|BROOKFIELD RENEWABLE PARTNERS |35.92
20220301|G1745A124|CCTSW|152|CACTUS ACQUISITION CORP. 1 LTD|0.45
20220301|G1757E113|CMCL|116|CALEDONIA MNG CORP PLC SHS NEW|12.04
20220301|G1889L100|CMCA|5941|CAPITALWORKS EMERGING MKTS ACQ|9.88
20220301|G1995D109|CITE|455|CARTICA ACQUISITION CORP CL A |9.93
20220301|G2007L105|CZOO|26638|CAZOO GROUP LTD CL A (CYM)|3.53
20220301|G2124G104|CJJD|14361|CHINA JOJO DRUGSTORES INC ORD |0.35
20220301|G21307106|CINT|4183|CI&T INC COM CL A (CYM)|16.67
20220301|G2161Y109|CLEU|26271|CHINA LIBERAL ED HLDGS LTD|1.05
20220301|G2181K105|CNEY|26|CN ENERGY GROUP. INC. USD ORD |2.02
20220301|G21810208|CLVTPRA|289|CLARIVATE PLC PFD CONV SER A(J|61.26
20220301|G23726105|CRHC|31181|COHN ROBBINS HLDGS CORP CL A (|9.90
20220301|G23726113|CRHCWS|34583|COHN ROBBINS HLDGS CORP WT EXP|0.66
20220301|G2425N105|COOL|18949|CORNER GROWTH ACQUISITION CORP|9.79
20220301|G2519Y108|BAP|1183|CREDICORP LTD (COMM $5.00 PAR)|151.25
20220301|G2554Y104|COVA|46608|COVA ACQUISITION CORP CL A ORD|9.75
20220301|G2554Y120|COVAW|424|COVA ACQUISITION CORP WT EXP(C|0.22
20220301|G25741102|CPTK|742|CROWN PROPTECH ACQUISITIONS CL|9.87
20220301|G25839104|CCEP|123|COCA-COLA EUROPACIFIC PARTNERS|51.21
20220301|G26507106|CREC|2312|CRESCERA CAP ACQUISITION CORP |9.83
20220301|G26507114|CRECW|1156|CRESCERA CAP ACQUISITION CORP |0.41
20220301|G26507122|CRECU|2632|CRESCERA CAP ACQ.CORP UNIT 1 C|10.00
20220301|G2717B108|CWK|99400|CUSHMAN & WAKEFIELD PLC SH (GB|21.92
20220301|G27907107|DOLE|1275|DOLE PLC SHS (IRL)|15.33
20220301|G28365107|LYL|1256|DRAGON VICTORY INTL LTD SHS (C|1.22
20220301|G28923103|DSEY|361|DIVERSEY HLDGS LTD ORD SHS (CY|9.57
20220301|G29018101|DLO|1268|DLOCAL LTD COM CL A (CYM)|32.65
20220301|G2911D108|ESSC|6030|EAST STONE ACQUISITION CORP US|10.49
20220301|G2952X104|EJH|30335|E-HOME HOUSEHOLD SVC HLDGS LTD|0.61
20220301|G2955B109|EJFA|1909|EJF ACQUISITION CORP CL A COM |9.90
20220301|G2955B125|EJFAW|604|EJF ACQUISITION CORP WT EXP (C|1.10
20220301|G2956R103|LAX|175|8I ACQUISITION 2 CORP.USD ORD |9.79
20220301|G2956R129|LAXXR|26359|8I ACQUISITION 2 CORP.USD RTS |0.25
20220301|G3R23D102|GGAA|876|GENESIS GROWTH TECH ACQ CORP|9.97
20220301|G3R23D110|GGAAU|1|GENESIS GROWTH TECH ACQ.CORP U|10.07
20220301|G3R25D100|HTOOW|947|FUSION FUEL GREEN LTD WT EXP|1.63
20220301|G3R25D118|HTOO|2630|FUSION FUEL GREEN LTD SHS CL A|6.24
20220301|G30092111|EOCWWS|60|ELLIOTT OPPORTUNITY II CORP WT|0.70
20220301|G30401106|ENDP|227153|ENDO INTL PLC ORD SHS (IRL)|3.11
20220301|G3041W115|EDNCW|100|ENDURANCE ACQUISITION CORP WT |0.24
20220301|G3075P101|ESGR|1|ENSTAR GROUP LIMITED ORD SHS|285.03
20220301|G3104J100|EEIQ|15|ELITE ED GROUP INTL LTD USD CO|2.40
20220301|G31070116|SCOBW|316|SCION TECH GROWTH II WT EXP 01|0.44
20220301|G3166T103|PRPB|5441|CC NEUBERGER PRIN HLDGS II CL |9.89
20220301|G3223R108|RE|180|EVEREST RE GP LTD(BERM)HLDG CO|298.22
20220301|G3302D103|FGI|21862|FGI INDS LTD SHS (CYM)|3.15
20220301|G33032106|AAC|2103|ARES ACQUISITION CORP CL A ORD|9.75
20220301|G3312L103|FPAC|801|FAR PEAK ACQUISITION CORP CL A|9.89
20220301|G3312L111|FPACWS|19614|FAR PEAK ACQUISITION CORP WT E|1.30
20220301|G3312W125|EVGRU|5000|EVERGREEN CORP UNIT 1 CL A SHS|10.06
20220301|G33277107|FAMI|347228|FARMMI INC ORDINARY SHARES (CY|0.17
20220301|G33856108|GSM|6084|FERROGLOBE PLC ORD SHS (GBR)|7.83
20220301|G34142102|FWAC|1205|FIFTH WALL ACQUISITION CORP II|9.67
20220301|G3421J106|FERG|34|FERGUSON PLC NEW (JERSEY, C.I.|152.24
20220301|G35006108|ALAC|984|ALBERTON ACQCORP USD ORD SHS|11.97
20220301|G35947202|FLNG|40075|FLEX LNG LTD SHS NEW|24.70
20220301|G3619H102|FRBN|708|FORBION EUROPEAN ACQUISITION C|9.90
20220301|G3619H128|FRBNU|3700|FORBION EUROPEAN ACQ.CORP UNIT|10.03
20220301|G3661E106|FOUN|1711|FOUNDER SPAC CL A ORD SHS (CYM|10.03
20220301|G3661E114|FOUNW|856|FOUNDER SPAC RED WT EXP (CYM)0|0.35
20220301|G3661E122|FOUNU|268|FOUNDER SPAC UNIT 1 CL A ORD S|10.22
20220301|G3663X110|FACT|3728|FREEDOM ACQUISITION I CORP CL |9.72
20220301|G3663X128|FACTWS|1091|FREEDOM ACQUISITION I CORP|0.49
20220301|G3682E192|FRO|1252|FRONTLINE LTD (BMU)|9.41
20220301|G36826108|FRON|8340|FRONTIER ACQUISITION CORP CL A|9.72
20220301|G3728V109|GAN|874|GAN LTD SHS|6.67
20220301|G37283101|FTAA|2357|FTAC ATHENA ACQUISITION CORP C|9.74
20220301|G3788R105|ESGC|9456|EROS STX GLOBAL CORPORATION(IM|3.17
20220301|G38275114|GNTOF|4200|GENTOR RES INC|0.11
20220301|G39108108|GTES|2110|GATES INDL CORP PLC SHS (GBR) |15.84
20220301|G3934K103|GLSPT|281|GLOBAL SPAC PARTNERS CO SUBUNI|10.05
20220301|G3934N107|GTAC|3976|GLOBAL TECHNOLOGY ACQUISITION |9.94
20220301|G39387108|GFS|106080|GLOBALFOUNDRIES INC SHS (CYM) |60.78
20220301|G39462117|GMVDW|1500|G MED INNOVATIONS HLDGS LTD WT|0.55
20220301|G39462208|GMVD|45206|G MED INNOVATIONS HLDGS LTD SH|2.75
20220301|G39637205|GOGL|377947|GOLDEN OCEAN GROUP LTD SHS NEW|12.38
20220301|G3970D120|GBRGW|169|GOLDENBRIDGE ACQUISITION LTD U|0.08
20220301|G39714103|HHLA|1497|HH&L ACQUISITION CO CL A (CYM)|9.75
20220301|G39714129|HHLAWS|2765|HH&L ACQUISITION CO WT EXP (CY|0.39
20220301|G4000A136|ADOCR|40|EDOC ACQUISITION CORP USD RTS |0.40
20220301|G4028H105|GPCO|1573|GOLDEN PATH ACQUISITION CORP U|10.00
20220301|G40705108|GDLC|33|GRAYSCALE DIGITAL LARGE CAP FD|21.94
20220301|G4095T107|GTEC|15|GREENLAND TECHNOLOGIES HLDG CO|5.20
20220301|G4124C109|GRAB|4738035|GRAB HLDGS LTD CL A ORD (CYM) |5.76
20220301|G41522130|GFGDR|867|GROWTH GOOD ACQUISITION CORP R|0.16
20220301|G4204R109|GSQD|1935|G SQUARED ASCEND I INC CL A OR|9.87
20220301|G4236L112|GFAI|156259|GUARDFORCE AI CO. LTD SHS NEW |0.59
20220301|G4236L120|GFAIW|695|GUARDFORCE AI CO. LTD USD WTS |0.29
20220301|G4373K109|HAIA|1372|HEALTHCARE AI ACQUISITION CORP|9.90
20220301|G4388N106|HELE|442|HELEN OF TROY LTD-NEW-BERMUDA |205.67
20220301|G44690108|HTPA|314|HIGHLAND TRANSCEND PARTNERS I |9.90
20220301|G44690124|HTPAWS|11507|HIGHLAND TRANSCEND PARTNERS I |1.00
20220301|G4474Y214|JHG|406|HENDERSON GROUP PLC ORD SHS (J|33.57
20220301|G4481U106|HIHO|2110|HIGHWAY HOLDINGS LTD|3.00
20220301|G44898107|HIGA|329|H. I. G. ACQUISITION CORP ORD |9.82
20220301|G46044106|HZON|1143|HORIZON ACQUISITION CORP II|9.82
20220301|G46188101|HZNP|3|HORIZON THERAPEUTICS PUB LTD C|91.17
20220301|G4645E105|HUDI|398|HUADI INTL GROUP CO LTD USD OR|20.24
20220301|G46482108|HTAQ|48|HUNT COS ACQUISITION CORP I OR|9.96
20220301|G4690M101|IBEX|336|IBEX LTD SHS|15.77
20220301|G4701H109|IHS|19474|IHS HLDG LTD ORD SHS (CYM)|11.20
20220301|G4712C107|ICNC|419|ICONIC SPORTS ACQUISITION CORP|9.96
20220301|G47567105|INFO|2260|IHS MARKIT LTD (BMU)|108.61
20220301|G4760X102|INDO|271730|INDONESIA ENERGY CORP LTD USD |13.50
20220301|G4828B118|WELWS|4365|INTEGRATED WELLNESS ACQ.CORP U|0.34
20220301|G4828B126|WELU|247|INTEGRATED WELLNESS ACQ CORP U|10.04
20220301|G491BT108|IVZ|2744|INVESCO LTD (NEW)|21.24
20220301|G5S74L106|MEKA|4024|MELI KASZEK PIONEER CORP CL A |10.09
20220301|G50735128|JUGGU|25563|JAWS JUGGERNAUT ACQUISITION CO|9.89
20220301|G50737124|JWSMWS|4003|JAWS MUSTANG ACQUISITION CORP |0.46
20220301|G50752123|JATTWS|100|JATT ACQUISITION CORP WT EXP (|0.44
20220301|G51400102|JZXN|3333|JIUZI HOLDINGS INC ORD SHS (CY|1.83
20220301|G51502105|JCI|109|JOHNSON CTLS INTL PLC SHS (IRL|64.96
20220301|G52131110|KACL|1551|KAIROUS ACQUISITION CORP LTD S|9.87
20220301|G52131128|KACLW|1249|KAIROUS ACQUISITION CORP LTD W|0.19
20220301|G52131136|KACLR|100|KAIROUS ACQUISITION CORP LTD R|0.19
20220301|G5223X100|KXIN|63117|KAIXIN AUTO HLDGS SHS (CYM)|0.97
20220301|G5251K129|KCGIWS|1544|KENSINGTON CAP ACQUISITION COR|0.59
20220301|G52807107|KAII|290|KISMET ACQ TWO CORP USD CL A O|9.73
20220301|G52807115|KAIIW|1804|KISMET ACQUISITION TWO CORP US|0.37
20220301|G53521111|LAAAW|100|LAKESHORE ACQUISITION I CORP W|0.55
20220301|G54094100|LDHA|747|LDH GROWTH CORP I CL A (CYM)|9.71
20220301|G5480U112|LBTYB|812|LIBERTY GLOBAL PLC SHS CL B (U|25.69
20220301|G5510R121|LIVBU|55|LIV CAP ACQUISITION CORP II UN|9.97
20220301|G5709C109|MSDA|137|MSD ACQUISITION CORP|9.70
20220301|G5709C125|MSDAW|431|MSD ACQUISITION CORP WT EXP (C|0.76
20220301|G5709L109|LMDX|5860|LUMIRADX LTD SHS LTD (CYM)|7.32
20220301|G5753U112|MHLD|565|MAIDEN HOLDINGS LTD COM STK (B|2.44
20220301|G5753U120|MHPRA|171|MAIDEN HOLDINGS, LTD. PREF SHS|7.61
20220301|G5753U138|MHPRC|3|MAIDEN HLDGS LTD. PREFERENCE S|11.64
20220301|G5785G107|MNKKQ|2000|MALLINCKRODT PUB LTD CO SHS (I|0.12
20220301|G58411110|FINMW|116|MARLIN TECHNOLOGY CORP WT EXP |0.63
20220301|G5853A115|DRAYW|1296|MACONDRAY CAP ACQ CORP. I USD |0.36
20220301|G59290109|MDJH|6509|MDJM LTD SHS (CYM)|3.17
20220301|G5960L103|MDT|12547|MEDTRONIC PLC ORD SHS (IRL)|104.99
20220301|G5960S124|MSACW|984|MEDICUS SCIENCES ACQUISITION C|0.28
20220301|G59665102|MGTX|1117|MEIRAGTX HLDGS PLC (CYM)|14.33
20220301|G6S23K108|MACA|500|MORINGA ACQUISITION CORP USD C|9.75
20220301|G6S34K105|MOXC|1077|MOXIAN (BVI) INC USD ORD SHS (|1.63
20220301|G6S41R101|RVLP|22469|RVL PHARMACEUTICALS PLC ORDINA|1.81
20220301|G6095L109|APTV|210|APTIV PLC SHS (JEY)|129.44
20220301|G6096M106|APM|334|APTORUM GROUP LTD USD CL A ORD|1.44
20220301|G6180C105|YGMZ|6|MINGZHU LOGISTICS HLDGS LTD US|1.64
20220301|G6293R106|MTVC|210|MOTIVE CAP CORP II CL A SHS (C|9.82
20220301|G6293R114|MTVCWS|166|MOTIVE CAP CORP II RED WT EXP |0.46
20220301|G6333L101|ITRM|3074|ITERUM THERAPEUTICS LTD|0.40
20220301|G6359F137|NBR|32|NABORS INDS LTD (NEW) BERMUDA |125.54
20220301|G6359F145|NBRWF|617|NABORS INDUSTRIES LTD WT EXP 0|14.00
20220301|G637AM102|MYOV|244|MYOVANT SCIENCES LTD COM (BMU)|13.42
20220301|G6375R115|NESRW|80|NATIONAL ENERGY SVCS REUNITED |1.54
20220301|G63836103|IVCP|5213|SWIFTMERGE ACQUISITION CORP CL|9.85
20220301|G63836111|IVCPW|200|SWIFTMERGE ACQUISITION CORP WT|0.25
20220301|G6448C111|NCACU|19|NEWCOURT ACQUISITION CORP UNIT|10.06
20220301|G65163100|JOBY|1098|JOBY AVIATION INC (CYM)|5.14
20220301|G6518L108|NLSN|2481|NIELSEN HLDGS PLC SHS EUR (GBR|17.42
20220301|G6529J100|GDEV|17124|NEXTERS INC ORD SHS (VGB)|6.38
20220301|G6529J118|GDEVW|46700|NEXTERS INC WT EXP|0.71
20220301|G6564A105|NOMD|314|NOMAD FOODS LTD ORDINARY SHARE|25.18
20220301|G6593L106|NISN|50319|NISUN INTL ENTERPRISE DEV GROU|0.85
20220301|G66139109|NAAC|300|NORTH ATLANTIC ACQUISITION COR|9.88
20220301|G66139125|NAACW|100|NORTH ATLANTIC ACQUISITION COR|0.34
20220301|G66721104|NCLH|27180|NORWEGIAN CRUISE LINE HLDGS LT|19.49
20220301|G6674U108|NVCR|17|NOVOCURE LTD ORD SHS (JEY)|81.86
20220301|G6683N103|NU|253417|NU HLDGS LTD|7.65
20220301|G6700G107|NVT|1019|NVENT ELEC PLC SHS (IRL)|33.93
20220301|G6829J107|OCDX|11659|ORTHO CLINICAL DIAGNOSTICS HLD|17.69
20220301|G6856M106|OXBR|5355|OXBRIDGE RE HOLDINGS LTD ORD S|5.91
20220301|G6859L105|OXUS|171|OXUS ACQUISITION CORP CL A (CY|9.93
20220301|G6859L121|OXUSW|150|OXUS ACQUISITION CORP WT EXP (|0.32
20220301|G6891L105|PANL|10|PANGEA LOGISTICS SOLUTIONS LTD|5.08
20220301|G69451105|PAX|1|PATRIA INVTS LTD CL A COM (CYM|16.60
20220301|G69768110|PGSSWS|147|PEGASUS DIGITAL MOBILITY ACQUI|0.50
20220301|G7T96K107|SRL|100|SCULLY RTY LTD USD COM SHS NEW|9.08
20220301|G7T983129|SCUAU|71|SCULPTOR ACQUISITION CORP I UN|10.10
20220301|G70021103|PEPL|88|PEPPERLIME HEALTH ACQ.CORP CL |9.81
20220301|G70021111|PEPLW|1080|PEPPERLIME HEALTH ACQ.CORP WT |0.43
20220301|G7114V102|PME|7710|PINGTAN MARINE ENTERPRISE LTD |0.64
20220301|G7158C119|THACW|1000|THRIVE ACQ.CORP USD RED WTS (C|0.28
20220301|G71707106|PNTM|50|PONTEM CORP ORD SHS CL A|9.75
20220301|G7185A128|PRTG|1657|PORTAGE BIOTECH INC|7.95
20220301|G7255E117|PVWS|1578|PRIMAVERA CAP ACQUISITION CORP|0.36
20220301|G7273A113|PRSRW|4928|PROSPECTOR CAP CORP RED WT EXP|0.42
20220301|G72800108|PRTA|402|PROTHENA CORP PLC SHS (IRL)|34.60
20220301|G7282L100|PAQC|298|PROVIDENT ACQUISITION CORP CL |9.77
20220301|G7315C101|GMBT|1|QUEENS GAMBIT GROWTH CAP|9.91
20220301|G73268107|QTNT|2420|QUOTIENT LIMITED ORDINARY SHAR|1.40
20220301|G7417R105|RBAC|174|REDBALL ACQUISITION CORP CL A |9.92
20220301|G7417R113|RBACWS|570|REDBALL ACQUISITION CORP WT EX|0.70
20220301|G7496G103|RNR|314|RENAISSANCERE HOLDINGS LTD|150.78
20220301|G7573M114|RRACWS|50|RIGEL RESOURCE ACQ CORP WT EXP|0.44
20220301|G7614L109|RKLY|425|ROCKLEY PHOTONICS HLDGS LTD SH|4.15
20220301|G76279101|ROIV|784|ROIVANT SCIENCES LTD SHS (BMU)|6.29
20220301|G7637J123|ROSEW|1|ROSE HILL ACQUISITION CORP WT |0.29
20220301|G7823S101|SATL|10276|SATELLOGIC INC. USD CL A ORD S|6.06
20220301|G7997R103|STX|37019|SEAGATE TECH HLDS PLC ORDINARY|103.16
20220301|G7997W102|W102REORGPAY|178|SEADRILL 2021 LTD COM KB/JC|1.00
20220301|G8T86C105|SNII|91474|SUPERNOVA PARTNERS ACQ. CO II |9.91
20220301|G80475109|SQZZF|3768|SERICA ENERGY PLC (UK)|3.64
20220301|G80694105|SVNA|169|7 ACQUISITION CORP CL A (CYM) |9.86
20220301|G80694113|SVNAW|842|7 ACQUISITION CORP WT EXP (CYM|0.43
20220301|G81355102|SLCR|2905|SILVER CREST ACQUISITION CORP |9.78
20220301|G8201H113|SPKBW|4|SILVER SPIKE ACQ CORP II CORP |0.42
20220301|G82220115|SKYAW|169|SKYDECK ACQUISITION CORP WT EX|0.50
20220301|G8251L105|IPOF|67968|SOCIAL CAP HEDOSOPHIA HLDGS CO|10.26
20220301|G8251L113|IPOFWS|52068|SOCIAL CAP HEDOSOPHIA HLDGS CO|1.62
20220301|G8251L121|IPOFU|1|SOCIAL CAP HEDOSOPHIA HLDGS CO|10.68
20220301|G8253T106|DNAA|1|SOCIAL CAP SUVRETTA HLDGS CORP|9.85
20220301|G83745128|SHAPWS|300|SPREE ACQUISITION CORP 1 LTD W|0.20
20220301|G8465L107|STET|63|ST ENERGY TRANSITION I LTD CL |9.79
20220301|G85158106|STNE|23|STONECO LTD CL A (CYM)|11.24
20220301|G8566R102|SMIH|5586|SUMMIT HEALTHCARE ACQUISITION |9.67
20220301|G8566R110|SMIHW|100|SUMMIT HEALTHCARE ACQUISITION |0.47
20220301|G8588X103|SGHC|17999|SUPER GROUP SGHC LTD COM|8.45
20220301|G8588X111|SGHCWS|1|SUPER GROUP SGHC LTD WT EXP|1.60
20220301|G8656T109|TLGY|551|TLGY ACQUISITION CORP ORD SHS |9.91
20220301|G8657L105|TBSA|322|TB SA ACQUISITION CORP CL A (C|9.73
20220301|G86613109|TWNT|4088|TAILWIND TWO ACQUISITION CORP |9.92
20220301|G86659102|TLOFF|93651|TALON METALS CORP (VIRGIN ISLA|0.54
20220301|G8675V119|TAOP|26|TAPPING INC, BVI ORDINARY SHAR|1.83
20220301|G87264100|TGLS|2819|TECNOGLASS INC COM|20.53
20220301|G8766E109|TGH|100|TEXTAINER GROUP HOLDINGS LTD (|35.51
20220301|G88672111|TINVWS|3632|TIGA ACQUISITION CORP WT EXP 1|0.21
20220301|G88912103|TLSA|6|TIZIANA LIFE SCIENCES LTD (BMU|0.65
20220301|G89479102|TRMD|16699|TORM PLC SHS CL A|7.86
20220301|G8956E208|TRTLU|100|TORTOISEECOFIN ACQ CORP III UN|9.90
20220301|G8990D125|TPGY|6|TPG PACE BEN FIN CORP CL A|9.87
20220301|G8990L101|TPBA|96|TPB ACQUISITION CORP I CL A (C|9.65
20220301|G8994E103|TT|8288|TRANE TECHNOLOGIES PLC SHS (IR|153.93
20220301|G9001E128|LILAK|1|LIBERTY LATIN AMER LTD CL C (B|10.09
20220301|G9059U107|TSE|47|TRINSEO PLC TRINSEO PLC ORDINA|51.96
20220301|G9078F123|TRTNPRA|4103|TRITON INTL LTD 8.5% CUM RED P|26.87
20220301|G9078F131|TRTNPRB|732|TRITON INTL LTD RED PERP PFD C|26.56
20220301|G9078F149|TRTNPRC|1872|TRITON INTL LTD CUM RED PERP P|25.98
20220301|G9078F156|TRTNPRE|1078|TRITON INTL LTD PERP PREF SER |23.64
20220301|G9078F206|TRTNPRD|291|TRITON INTL LTD PERP PREF SHAR|25.24
20220301|G9087Q102|TROX|1|TRONOX HLDGS PLC SHS (GBR)|20.30
20220301|G9108L173|TNP|260658|TSAKOS ENERGY NAVIGATION LTD|8.15
20220301|G9118J119|TCACW|1076|TUATARA CAP ACQUISITION CORP W|0.43
20220301|G9320Z117|VHNAW|1900|VAHANNA TECH EDGE ACQ I CORP. |0.36
20220301|G9376R100|VVPR|2857|VIVOPOWER INTERNATIONAL PLC SH|1.90
20220301|G9420F110|VENAW|22071|VENUS ACQ CORP USD RED WTS TO |0.11
20220301|G9440A109|VSTA|576|VASTA PLATFORM LTD CLASS A (CY|6.00
20220301|G9440D103|VTRU|1329|VITRU LTD COM (CYM)|15.50
20220301|G9444H100|VYGG|45|VY GLOBAL GROWTH CL A SHS|9.83
20220301|G9444H118|VYGGWS|524|VY GLOBAL GROWTH WT EXP 01/30/|0.55
20220301|G9449A100|UK|2853|UCOMMUNE INTL LTD USD CL A ORD|0.41
20220301|G9449A118|UKOMW|125|UCOMMUNE INTL LTD|0.10
20220301|G9451V109|VINP|5199|VINCI PARTNERS INVTS LTD COM C|13.33
20220301|G9460C118|WALDW|900|WALDENCAST ACQUISITION CORP RE|1.00
20220301|G9460K102|VGII|1|VIRGIN GROUP ACQUISITION CORP |9.85
20220301|G9460L100|VPCBU|224|VPC IMPACT ACQUIS HLDGS II UNI|9.85
20220301|G9460L118|VPCBW|6574|VPC IMPACT ACQUISITION HLDGS I|0.32
20220301|G9460L126|VPCB|22577|VPC IMPACT ACQUISITION HLDGS I|9.72
20220301|G9470A102|VTEX|1953|VTEX CL A (CYM)|8.02
20220301|G9471C107|EVTL|187140|VERTICAL AEROSPACE LTD SHS|7.41
20220301|G9604C107|WNW|3000|MEIWU TECHNOLOGY CO LTD|1.43
20220301|G9618E107|WTM|42|WHITE MOUNTAINS INSRN GRP,LTD |1050.20
20220301|G96629103|WTW|467|WILLIS TOWERS WATSON PUB LTD C|222.30
20220301|G98239109|XP|108|XP INC CL A (CYM)|32.34
20220301|G9829R103|XTGRF|10725|XTRA-GOLD RESOURCES CORP COM S|0.73
